,interval_start_local,interval_end_local,market,location,location_type,lmp,energy,congestion,loss
6400,2022-09-24 17:00:00-07:00,2022-09-24 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,87.18621,90.90419,0.0,-3.71798
6401,2022-09-24 18:00:00-07:00,2022-09-24 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,120.16674,126.25209,0.0,-6.08535
6402,2022-09-24 19:00:00-07:00,2022-09-24 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,97.99242,102.42753,0.0,-4.43511
6403,2022-09-24 20:00:00-07:00,2022-09-24 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,86.92876,89.58034,0.0,-2.65158
6404,2022-09-24 21:00:00-07:00,2022-09-24 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,78.02033,80.53296,0.0,-2.51263
6405,2022-09-24 22:00:00-07:00,2022-09-24 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,74.69311,76.7106,0.0,-2.01749
6406,2022-09-24 23:00:00-07:00,2022-09-25 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,70.66365,72.0029,0.0,-1.33925
6407,2022-09-25 00:00:00-07:00,2022-09-25 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,71.70292,72.73577,0.0,-1.03285
6408,2022-09-25 01:00:00-07:00,2022-09-25 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,67.09276,68.1837,0.0,-1.09094
6409,2022-09-25 02:00:00-07:00,2022-09-25 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,67.53409,68.29213,0.0,-0.75804
6410,2022-09-25 03:00:00-07:00,2022-09-25 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,67.5684,67.70381,0.0,-0.13541
6411,2022-09-25 04:00:00-07:00,2022-09-25 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,67.69135,67.86781,0.0,-0.17646
6412,2022-09-25 05:00:00-07:00,2022-09-25 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,65.73917,65.98331,0.0,-0.24414
6413,2022-09-25 06:00:00-07:00,2022-09-25 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,65.98009,66.36501,0.0,-0.38492
6414,2022-09-25 07:00:00-07:00,2022-09-25 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,61.1563,60.08085,0.0,1.07545
6415,2022-09-25 08:00:00-07:00,2022-09-25 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.63153,42.26659,2.54074,0.8242
6416,2022-09-25 09:00:00-07:00,2022-09-25 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,41.51368,35.06952,5.84798,0.59618
6417,2022-09-25 10:00:00-07:00,2022-09-25 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.40528,36.36406,7.65576,0.38546
6418,2022-09-25 11:00:00-07:00,2022-09-25 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,50.49811,45.29391,5.12267,0.08153
6419,2022-09-25 12:00:00-07:00,2022-09-25 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,56.23318,50.03758,6.61591,-0.42032
6420,2022-09-25 13:00:00-07:00,2022-09-25 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,61.03075,55.63769,5.7102,-0.31713
6421,2022-09-25 14:00:00-07:00,2022-09-25 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,66.83963,62.93457,4.52183,-0.61676
6422,2022-09-25 15:00:00-07:00,2022-09-25 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,69.51745,71.32454,-0.03111,-1.77598
6423,2022-09-25 16:00:00-07:00,2022-09-25 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,78.21312,80.64871,0.0,-2.43559
6424,2022-09-25 17:00:00-07:00,2022-09-25 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,99.57298,103.70711,0.00378,-4.13791
6425,2022-09-25 18:00:00-07:00,2022-09-25 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,129.55316,129.55,0.00316,0.0
6426,2022-09-25 19:00:00-07:00,2022-09-25 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,105.07841,111.30032,-0.00022,-6.22169
6427,2022-09-25 20:00:00-07:00,2022-09-25 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,94.82723,99.29116,0.00417,-4.4681
6428,2022-09-25 21:00:00-07:00,2022-09-25 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,88.09749,91.9406,0.0,-3.84312
6429,2022-09-25 22:00:00-07:00,2022-09-25 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,81.56268,81.56268,0.0,0.0
6430,2022-09-25 23:00:00-07:00,2022-09-26 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,74.30636,76.2899,0.0,-1.98354
6431,2022-09-26 00:00:00-07:00,2022-09-26 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,68.33649,70.10309,0.0,-1.7666
6432,2022-09-26 01:00:00-07:00,2022-09-26 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,68.23598,69.7068,0.0,-1.47081
6433,2022-09-26 02:00:00-07:00,2022-09-26 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,65.01736,66.29013,0.0,-1.27277
6434,2022-09-26 03:00:00-07:00,2022-09-26 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,64.88213,65.95723,0.0,-1.0751
6435,2022-09-26 04:00:00-07:00,2022-09-26 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,64.9914,66.14901,0.0,-1.15761
6436,2022-09-26 05:00:00-07:00,2022-09-26 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,71.02092,72.54436,0.0,-1.52343
6437,2022-09-26 06:00:00-07:00,2022-09-26 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,80.40807,82.34313,0.0,-1.93506
6438,2022-09-26 07:00:00-07:00,2022-09-26 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,76.0697,76.49809,0.0,-0.42839
6439,2022-09-26 08:00:00-07:00,2022-09-26 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,60.2597,59.15306,0.58609,0.52055
6440,2022-09-26 09:00:00-07:00,2022-09-26 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,57.14347,56.54383,0.66184,-0.0622
6441,2022-09-26 10:00:00-07:00,2022-09-26 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,59.27906,60.10247,0.0,-0.8234
6442,2022-09-26 11:00:00-07:00,2022-09-26 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,60.31985,61.55087,0.0,-1.23102
6443,2022-09-26 12:00:00-07:00,2022-09-26 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,64.67122,67.31677,0.0,-2.64555
6444,2022-09-26 13:00:00-07:00,2022-09-26 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,72.2888,75.31464,-0.00572,-3.02012
6445,2022-09-26 14:00:00-07:00,2022-09-26 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,74.07428,78.68524,0.0,-4.61095
6446,2022-09-26 15:00:00-07:00,2022-09-26 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,89.4,94.82786,-0.08905,-5.33881
6447,2022-09-26 16:00:00-07:00,2022-09-26 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,103.44868,108.95069,0.0,-5.50201
6448,2022-09-26 17:00:00-07:00,2022-09-26 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,125.44629,150.3801,-16.91855,-8.01526
6449,2022-09-26 18:00:00-07:00,2022-09-26 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,161.21115,211.25278,-37.76785,-12.27379
6450,2022-09-26 19:00:00-07:00,2022-09-26 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,130.2832,146.34447,-16.06125,0.0
6451,2022-09-26 20:00:00-07:00,2022-09-26 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,105.36818,112.3165,-0.31041,-6.63791
6452,2022-09-26 21:00:00-07:00,2022-09-26 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,91.96342,97.9065,-0.09806,-5.84502
6453,2022-09-26 22:00:00-07:00,2022-09-26 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,84.08875,88.74802,0.0,-4.65927
6454,2022-09-26 23:00:00-07:00,2022-09-27 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,75.41586,78.8374,0.0,-3.42154
6455,2022-09-27 00:00:00-07:00,2022-09-27 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,72.55329,75.56848,0.0,-3.01518
6456,2022-09-27 01:00:00-07:00,2022-09-27 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,73.48963,76.28153,0.0,-2.7919
6457,2022-09-27 02:00:00-07:00,2022-09-27 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,69.10267,71.66097,0.0,-2.5583
6458,2022-09-27 03:00:00-07:00,2022-09-27 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,67.19749,69.76484,0.0,-2.56735
6459,2022-09-27 04:00:00-07:00,2022-09-27 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,67.79893,70.22885,0.0,-2.42992
6460,2022-09-27 05:00:00-07:00,2022-09-27 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,77.41585,80.25695,0.0,-2.8411
6461,2022-09-27 06:00:00-07:00,2022-09-27 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,81.95115,85.0292,0.0,-3.07806
6462,2022-09-27 07:00:00-07:00,2022-09-27 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,76.36501,77.89168,0.0,-1.52668
6463,2022-09-27 08:00:00-07:00,2022-09-27 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,59.68081,60.14392,0.0,-0.46311
6464,2022-09-27 09:00:00-07:00,2022-09-27 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,57.21326,58.24418,0.0,-1.03092
6465,2022-09-27 10:00:00-07:00,2022-09-27 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,56.3078,61.44115,-3.50516,-1.62819
6466,2022-09-27 11:00:00-07:00,2022-09-27 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,58.25474,69.19884,-8.38374,-2.56036
6467,2022-09-27 12:00:00-07:00,2022-09-27 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,58.97364,72.51701,-10.75871,-2.78465
6468,2022-09-27 13:00:00-07:00,2022-09-27 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,65.30674,90.53419,-22.05875,-3.1687
6469,2022-09-27 14:00:00-07:00,2022-09-27 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,68.24588,96.23879,-23.1906,-4.80232
6470,2022-09-27 15:00:00-07:00,2022-09-27 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,74.60095,100.53282,-25.93188,0.0
6471,2022-09-27 16:00:00-07:00,2022-09-27 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,77.83223,124.2493,-46.41707,0.0
6472,2022-09-27 17:00:00-07:00,2022-09-27 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,89.04392,143.27203,-54.22812,0.0
6473,2022-09-27 18:00:00-07:00,2022-09-27 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,114.8115,207.65945,-92.84795,0.0
6474,2022-09-27 19:00:00-07:00,2022-09-27 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,105.83659,136.9951,-31.1585,0.0
6475,2022-09-27 20:00:00-07:00,2022-09-27 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,97.23369,114.09407,-16.86038,0.0
6476,2022-09-27 21:00:00-07:00,2022-09-27 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,86.86764,103.83977,-9.43336,-7.53877
6477,2022-09-27 22:00:00-07:00,2022-09-27 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,85.71725,93.20663,-1.73853,-5.75085
6478,2022-09-27 23:00:00-07:00,2022-09-28 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,79.16275,83.91218,0.0,-4.74943
6479,2022-09-28 00:00:00-07:00,2022-09-28 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,72.44142,75.49127,0.0,-3.04985
6480,2022-09-28 01:00:00-07:00,2022-09-28 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,71.03091,73.51574,0.0,-2.48483
6481,2022-09-28 02:00:00-07:00,2022-09-28 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,65.84977,67.75365,0.0,-1.90388
6482,2022-09-28 03:00:00-07:00,2022-09-28 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,65.31933,67.07674,0.0,-1.75741
6483,2022-09-28 04:00:00-07:00,2022-09-28 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,66.45764,68.40725,0.0,-1.94961
6484,2022-09-28 05:00:00-07:00,2022-09-28 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,75.73255,78.41432,0.0,-2.68177
6485,2022-09-28 06:00:00-07:00,2022-09-28 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,77.56675,80.30516,0.0,-2.73841
6486,2022-09-28 07:00:00-07:00,2022-09-28 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,72.75831,74.22803,0.0,-1.46971
6487,2022-09-28 08:00:00-07:00,2022-09-28 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,56.78729,57.84587,0.0,-1.05858
6488,2022-09-28 09:00:00-07:00,2022-09-28 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.53843,54.22483,0.0,-1.68639
6489,2022-09-28 10:00:00-07:00,2022-09-28 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.52491,54.67927,0.0,-2.15436
6490,2022-09-28 11:00:00-07:00,2022-09-28 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,56.05062,60.46232,-1.09837,-3.31334
6491,2022-09-28 12:00:00-07:00,2022-09-28 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,58.52045,65.59158,-3.33897,-3.73216
6492,2022-09-28 13:00:00-07:00,2022-09-28 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,61.96,71.38157,-9.42157,0.0
6493,2022-09-28 14:00:00-07:00,2022-09-28 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,64.1236,81.96456,-17.84096,0.0
6494,2022-09-28 15:00:00-07:00,2022-09-28 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,66.88779,91.5271,-24.63932,0.0
6495,2022-09-28 16:00:00-07:00,2022-09-28 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,71.91813,102.03373,-30.1156,0.0
6496,2022-09-28 17:00:00-07:00,2022-09-28 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,86.81171,125.45118,-31.04967,-7.5898
6497,2022-09-28 18:00:00-07:00,2022-09-28 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,99.73009,185.99335,-86.26324,0.0
6498,2022-09-28 19:00:00-07:00,2022-09-28 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,92.67,119.15154,-26.48154,0.0
6499,2022-09-28 20:00:00-07:00,2022-09-28 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,84.26781,104.88882,-20.62102,0.0
6500,2022-09-28 21:00:00-07:00,2022-09-28 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,78.52,92.95178,-8.43639,-5.99539
6501,2022-09-28 22:00:00-07:00,2022-09-28 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,79.16112,85.67795,-0.6993,-5.81753
6502,2022-09-28 23:00:00-07:00,2022-09-29 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,75.65003,76.52899,-0.87896,0.0
6503,2022-09-29 00:00:00-07:00,2022-09-29 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,68.16999,70.52555,0.0,-2.35555
6504,2022-09-29 01:00:00-07:00,2022-09-29 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,63.65945,65.41923,0.0,-1.75978
6505,2022-09-29 02:00:00-07:00,2022-09-29 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,62.02719,63.39008,0.0,-1.36289
6506,2022-09-29 03:00:00-07:00,2022-09-29 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,60.43411,61.3482,0.0,-0.91409
6507,2022-09-29 04:00:00-07:00,2022-09-29 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,64.05052,65.0986,0.0,-1.04809
6508,2022-09-29 05:00:00-07:00,2022-09-29 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,69.09687,70.5574,0.0,-1.46054
6509,2022-09-29 06:00:00-07:00,2022-09-29 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,71.0583,73.2862,0.0,-2.2279
6510,2022-09-29 07:00:00-07:00,2022-09-29 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,66.0949,66.78276,0.0,-0.68786
6511,2022-09-29 08:00:00-07:00,2022-09-29 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,50.67425,51.13962,0.0,-0.46537
6512,2022-09-29 09:00:00-07:00,2022-09-29 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,48.75565,49.53332,0.0,-0.77767
6513,2022-09-29 10:00:00-07:00,2022-09-29 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,48.48146,49.69399,0.0,-1.21253
6514,2022-09-29 11:00:00-07:00,2022-09-29 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,49.64031,51.56364,0.0,-1.92332
6515,2022-09-29 12:00:00-07:00,2022-09-29 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,53.29724,55.27039,0.0,-1.97315
6516,2022-09-29 13:00:00-07:00,2022-09-29 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,58.16924,60.94183,0.00026,-2.77285
6517,2022-09-29 14:00:00-07:00,2022-09-29 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,61.11091,61.18185,-0.07094,0.0
6518,2022-09-29 15:00:00-07:00,2022-09-29 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,63.35111,63.36,-0.00889,0.0
6519,2022-09-29 16:00:00-07:00,2022-09-29 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,72.00096,72.02587,-0.02491,0.0
6520,2022-09-29 17:00:00-07:00,2022-09-29 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,81.33934,87.50263,-0.05561,-6.10768
6521,2022-09-29 18:00:00-07:00,2022-09-29 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,103.67286,111.52416,0.0,-7.8513
6522,2022-09-29 19:00:00-07:00,2022-09-29 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,91.24521,91.43745,-0.19225,0.0
6523,2022-09-29 20:00:00-07:00,2022-09-29 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,77.95222,83.43138,0.00227,-5.48144
6524,2022-09-29 21:00:00-07:00,2022-09-29 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,77.17662,81.69376,0.00052,-4.51767
6525,2022-09-29 22:00:00-07:00,2022-09-29 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,76.94585,76.94568,0.00017,0.0
6526,2022-09-29 23:00:00-07:00,2022-09-30 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,69.69675,72.0231,0.0,-2.32635
6527,2022-09-30 00:00:00-07:00,2022-09-30 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,63.19943,64.07729,0.0,-0.87786
6528,2022-09-30 01:00:00-07:00,2022-09-30 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,61.67541,62.17279,0.0,-0.49738
6529,2022-09-30 02:00:00-07:00,2022-09-30 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,57.73883,57.65811,0.0,0.08072
6530,2022-09-30 03:00:00-07:00,2022-09-30 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,56.7214,56.39992,0.0,0.32148
6531,2022-09-30 04:00:00-07:00,2022-09-30 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,58.05051,58.58217,-0.76599,0.23433
6532,2022-09-30 05:00:00-07:00,2022-09-30 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,64.58355,65.15128,-0.51561,-0.05212
6533,2022-09-30 06:00:00-07:00,2022-09-30 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,70.92107,70.8998,0.0,0.02127
6534,2022-09-30 07:00:00-07:00,2022-09-30 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,63.52344,62.56618,0.0,0.95726
6535,2022-09-30 08:00:00-07:00,2022-09-30 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,49.23325,48.7941,0.0,0.43915
6536,2022-09-30 09:00:00-07:00,2022-09-30 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.05407,43.70329,1.27212,0.07867
6537,2022-09-30 10:00:00-07:00,2022-09-30 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,44.64743,43.62559,1.13963,-0.11779
6538,2022-09-30 11:00:00-07:00,2022-09-30 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.47953,45.03738,0.83848,-0.39633
6539,2022-09-30 12:00:00-07:00,2022-09-30 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,45.99324,46.58958,0.0,-0.59635
6540,2022-09-30 13:00:00-07:00,2022-09-30 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,49.02058,49.56581,0.0,-0.54522
6541,2022-09-30 14:00:00-07:00,2022-09-30 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,52.17544,52.73976,0.0,-0.56432
6542,2022-09-30 15:00:00-07:00,2022-09-30 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,55.17933,55.89478,0.0,-0.71545
6543,2022-09-30 16:00:00-07:00,2022-09-30 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,59.02405,59.8925,0.0,-0.86844
6544,2022-09-30 17:00:00-07:00,2022-09-30 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,73.72084,75.67321,0.0,-1.95237
6545,2022-09-30 18:00:00-07:00,2022-09-30 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,86.74559,89.16188,0.0,-2.41629
6546,2022-09-30 19:00:00-07:00,2022-09-30 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,77.0092,79.12175,0.0,-2.11255
6547,2022-09-30 20:00:00-07:00,2022-09-30 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_NP15_GEN-APND,Trading Hub,72.5036,74.08911,0.0,-1.58551
